period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
12/1/2014,12/31/2014,"Summit County, CO",Colorado,CO,Single Family Residential," $460,300.00 "," $279,900.00 ", 12.00 , 4.00 , 4.00 , 53.00 , 4.40 , 199.00 ,94.85%,0.00%
12/1/2014,12/31/2014,"Frio County, TX",Texas,TX,Single Family Residential," $169,900.00 "," $449,000.00 ", 1.00 , 1.00 , 1.00 , 7.00 , 7.00 , 56.00 ,100.00%,0.00%
12/1/2014,12/31/2014,"Cleburne County, AL",Alabama,AL,Single Family Residential," $201,700.00 "," $129,400.00 ", 6.00 , 2.00 , 2.00 , 23.00 , 3.80 , 112.00 ,90.04%,0.00%
12/1/2014,12/31/2014,"Franklin County, NC",North Carolina,NC,Single Family Residential," $165,000.00 "," $184,400.00 ", 53.00 , 21.00 , 45.00 , 328.00 , 6.20 , 124.00 ,96.90%,11.32%
12/1/2014,12/31/2014,"Lewis County, NY",New York,NY,Single Family Residential," $108,000.00 "," $139,900.00 ", 7.00 , 4.00 , 11.00 , 196.00 , 28.00 , 223.00 ,92.38%,0.00%
12/1/2014,12/31/2014,"Osceola County, FL",Florida,FL,Single Family Residential," $170,000.00 "," $168,050.00 ", 436.00 , 240.00 , 370.00 ," 1,969.00 ", 4.50 , 70.00 ,96.95%,19.27%
12/1/2014,12/31/2014,"Honolulu County, HI",Hawaii,HI,Single Family Residential," $698,500.00 "," $502,499.50 ", 264.00 , 167.00 , 212.00 ," 1,083.00 ", 4.10 , 77.00 ,98.45%,22.35%
12/1/2014,12/31/2014,"Los Angeles County, CA",California,CA,Single Family Residential," $486,000.00 "," $459,000.00 "," 4,226.00 "," 3,116.00 "," 2,997.00 "," 9,624.00 ", 2.30 , 43.00 ,98.80%,31.16%
12/1/2014,12/31/2014,"King County, WA",Washington,WA,Single Family Residential," $443,000.00 "," $374,900.00 "," 1,853.00 ", 972.00 , 856.00 ," 2,901.00 ", 1.60 , 36.00 ,99.42%,28.06%
12/1/2014,12/31/2014,"Mineral County, NV",Nevada,NV,Single Family Residential," $55,550.00 "," $59,000.00 ", 2.00 , 1.00 , 1.00 , 27.00 , 13.50 , 105.00 ,92.24%,50.00%
12/1/2014,12/31/2014,"Chester County, PA",Pennsylvania,PA,Single Family Residential," $337,500.00 "," $285,000.00 ", 419.00 , 196.00 , 209.00 ," 1,630.00 ", 3.90 , 71.00 ,97.43%,14.08%
12/1/2014,12/31/2014,"Johnson County, IN",Indiana,IN,Single Family Residential," $148,950.00 "," $130,000.00 ", 182.00 , 137.00 , 124.00 , 682.00 , 3.70 , 84.00 ,95.95%,7.14%
12/1/2014,12/31/2014,"Smith County, MS",Mississippi,MS,Single Family Residential," $78,750.00 "," $107,525.00 ", 2.00 , 1.00 , 1.00 , 10.00 , 5.00 ," 1,122.00 ",93.25%,0.00%
12/1/2014,12/31/2014,"Conway County, AR",Arkansas,AR,Single Family Residential," $135,000.00 "," $88,500.00 ", 7.00 , 3.00 , 3.00 , 29.00 , 4.10 , 91.00 ,91.86%,0.00%
12/1/2014,12/31/2014,"St. Bernard Parish, LA",Louisiana,LA,Single Family Residential," $110,000.00 "," $99,000.00 ", 33.00 , 6.00 , 17.00 , 149.00 , 4.50 , 475.00 ,92.92%,12.12%
12/1/2014,12/31/2014,"Jefferson County, WI",Wisconsin,WI,Single Family Residential," $173,000.00 "," $154,950.00 ", 55.00 , 25.00 , 52.00 , 468.00 , 8.50 , 95.00 ,94.84%,5.45%
12/1/2014,12/31/2014,"Clearwater County, MN",Minnesota,MN,Single Family Residential," $73,375.00 ",, 4.00 ,,, 36.00 , 9.00 ," 1,093.00 ",89.54%,25.00%
12/1/2014,12/31/2014,"Cecil County, MD",Maryland,MD,Single Family Residential," $212,666.50 "," $229,900.00 ", 86.00 , 39.00 , 78.00 , 595.00 , 6.90 , 90.00 ,95.78%,10.47%
12/1/2014,12/31/2014,"Lane County, OR",Oregon,OR,Single Family Residential," $218,250.00 "," $209,950.00 ", 286.00 , 103.00 , 145.00 ," 1,016.00 ", 3.60 , 83.00 ,97.67%,15.03%
12/1/2014,12/31/2014,"Outagamie County, WI",Wisconsin,WI,Single Family Residential," $127,250.00 "," $144,900.00 ", 142.00 , 69.00 , 90.00 , 735.00 , 5.20 , 102.00 ,96.77%,8.45%
12/1/2014,12/31/2014,"San Benito County, CA",California,CA,Single Family Residential," $435,000.00 "," $458,500.00 ", 53.00 , 28.00 , 30.00 , 106.00 , 2.00 , 54.00 ,97.74%,20.75%
12/1/2014,12/31/2014,"Mower County, MN",Minnesota,MN,Single Family Residential," $110,000.00 "," $137,450.00 ", 44.00 , 11.00 , 22.00 , 227.00 , 5.20 , 122.00 ,95.55%,18.18%
12/1/2014,12/31/2014,"Lincoln County, MO",Missouri,MO,Single Family Residential," $127,501.00 "," $112,500.00 ", 51.00 ,, 52.00 , 297.00 , 5.80 , 113.00 ,98.20%,15.69%
12/1/2014,12/31/2014,"Hancock County, ME",Maine,ME,Single Family Residential," $245,000.00 ",, 35.00 ,,,,,,91.20%,2.86%
12/1/2014,12/31/2014,"Bucks County, PA",Pennsylvania,PA,Single Family Residential," $285,000.00 "," $265,000.00 ", 381.00 , 161.00 , 244.00 ," 2,086.00 ", 5.50 , 69.00 ,96.22%,9.19%
12/1/2014,12/31/2014,"Taylor County, WI",Wisconsin,WI,Single Family Residential," $120,000.00 "," $168,500.00 ", 3.00 , 1.00 , 9.00 , 73.00 , 24.30 , 185.00 ,89.28%,0.00%
12/1/2014,12/31/2014,"Douglas County, NE",Nebraska,NE,Single Family Residential," $142,000.00 "," $135,000.00 ", 541.00 , 324.00 , 372.00 ," 1,600.00 ", 3.00 , 40.00 ,97.07%,18.67%
12/1/2014,12/31/2014,"Gem County, ID",Idaho,ID,Single Family Residential," $129,000.00 "," $139,900.00 ", 13.00 , 7.00 , 5.00 , 132.00 , 10.20 , 77.00 ,93.76%,0.00%
12/1/2014,12/31/2014,"Preble County, OH",Ohio,OH,Single Family Residential," $83,000.00 "," $78,500.00 ", 35.00 , 21.00 , 25.00 , 203.00 , 5.80 , 95.00 ,95.06%,5.71%
12/1/2014,12/31/2014,"Iberville Parish, LA",Louisiana,LA,Single Family Residential," $108,750.00 "," $99,000.00 ", 6.00 , 1.00 , 8.00 , 64.00 , 10.70 , 150.00 ,95.51%,0.00%
12/1/2014,12/31/2014,"Warren County, OH",Ohio,OH,Single Family Residential," $215,388.00 "," $179,950.00 ", 213.00 , 115.00 , 160.00 ," 1,093.00 ", 5.10 , 94.00 ,97.09%,11.27%
12/1/2014,12/31/2014,"Chittenden County, VT",Vermont,VT,Single Family Residential," $280,000.00 "," $299,900.00 ", 92.00 , 33.00 , 46.00 , 530.00 , 5.80 , 125.00 ,97.38%,11.96%
12/1/2014,12/31/2014,"Jefferson County, WA",Washington,WA,Single Family Residential," $260,000.00 "," $195,000.00 ", 49.00 , 10.00 , 15.00 , 267.00 , 5.40 , 89.00 ,95.60%,18.37%
12/1/2014,12/31/2014,"Walla Walla County, WA",Washington,WA,Single Family Residential," $162,500.00 "," $184,900.00 ", 59.00 , 21.00 , 26.00 , 295.00 , 5.00 , 142.00 ,96.00%,11.86%
12/1/2014,12/31/2014,"Lake County, CA",California,CA,Single Family Residential," $142,000.00 "," $169,000.00 ", 59.00 , 27.00 , 46.00 , 284.00 , 4.80 , 87.00 ,92.95%,15.25%
12/1/2014,12/31/2014,"Menifee County, KY",Kentucky,KY,Single Family Residential," $56,500.00 "," $45,350.00 ", 2.00 , 1.00 , 2.00 , 40.00 , 20.00 , 154.00 ,96.52%,0.00%
12/1/2014,12/31/2014,"Butts County, GA",Georgia,GA,Single Family Residential," $77,950.00 "," $79,000.00 ", 18.00 , 14.00 , 18.00 , 143.00 , 7.90 , 50.00 ,88.80%,16.67%
12/1/2014,12/31/2014,"Fresno County, CA",California,CA,Single Family Residential," $210,000.00 "," $192,700.00 ", 676.00 , 404.00 , 520.00 ," 1,914.00 ", 2.80 , 44.00 ,99.90%,10.06%
12/1/2014,12/31/2014,"Oneida County, WI",Wisconsin,WI,Single Family Residential," $34,000.00 "," $134,200.00 ", 2.00 , 1.00 , 2.00 , 14.00 , 7.00 , 330.00 ,74.27%,0.00%
12/1/2014,12/31/2014,"Canadian County, OK",Oklahoma,OK,Single Family Residential," $169,745.00 "," $176,500.00 ", 221.00 , 107.00 ,,, 2.60 ,,98.78%,20.36%
12/1/2014,12/31/2014,"Alachua County, FL",Florida,FL,Single Family Residential," $180,000.00 "," $145,450.00 ", 195.00 , 77.00 , 147.00 ," 1,036.00 ", 5.30 , 135.00 ,95.32%,10.77%
12/1/2014,12/31/2014,"Hampshire County, WV",West Virginia,WV,Single Family Residential," $70,000.00 "," $160,000.00 ", 24.00 , 6.00 , 14.00 , 265.00 , 11.00 , 113.00 ,93.02%,16.67%
12/1/2014,12/31/2014,"Linn County, OR",Oregon,OR,Single Family Residential," $179,900.00 "," $149,900.00 ", 95.00 , 51.00 , 72.00 , 439.00 , 4.60 , 124.00 ,98.87%,34.74%
12/1/2014,12/31/2014,"Hernando County, FL",Florida,FL,Single Family Residential," $108,000.00 "," $124,900.00 ", 257.00 , 140.00 , 234.00 ," 1,122.00 ", 4.40 , 100.00 ,96.16%,15.18%
12/1/2014,12/31/2014,"Sharp County, AR",Arkansas,AR,Single Family Residential," $65,000.00 "," $37,250.00 ", 3.00 , 1.00 , 17.00 , 141.00 , 47.00 , 440.00 ,91.19%,0.00%
12/1/2014,12/31/2014,"Glades County, FL",Florida,FL,Single Family Residential," $63,750.00 "," $139,900.00 ", 8.00 , 3.00 , 4.00 , 47.00 , 5.90 , 218.00 ,87.63%,12.50%
12/1/2014,12/31/2014,"Nez Perce County, ID",Idaho,ID,Single Family Residential," $165,000.00 "," $151,450.00 ", 29.00 , 9.00 , 18.00 , 146.00 , 5.00 , 141.00 ,96.91%,10.34%
12/1/2014,12/31/2014,"Beaufort County, SC",South Carolina,SC,Single Family Residential," $335,000.00 "," $249,900.00 ", 2.00 ,, 4.00 , 25.00 , 12.50 , 421.00 ,86.61%,0.00%
12/1/2014,12/31/2014,"Mahoning County, OH",Ohio,OH,Single Family Residential," $69,000.00 "," $53,000.00 ", 205.00 , 98.00 , 181.00 ," 1,179.00 ", 5.80 , 86.00 ,91.32%,8.78%
12/1/2014,12/31/2014,"Freeborn County, MN",Minnesota,MN,Single Family Residential," $80,000.00 "," $91,700.00 ", 14.00 , 6.00 , 13.00 , 156.00 , 11.10 , 77.00 ,90.82%,7.14%
12/1/2014,12/31/2014,"Georgetown County, SC",South Carolina,SC,Single Family Residential," $268,087.00 "," $273,000.00 ", 63.00 , 26.00 , 62.00 , 605.00 , 9.60 , 168.00 ,95.66%,15.87%
12/1/2014,12/31/2014,"White Pine County, NV",Nevada,NV,Single Family Residential," $95,000.00 "," $59,900.00 ", 6.00 ,, 5.00 , 52.00 , 8.70 , 254.00 ,89.99%,0.00%
12/1/2014,12/31/2014,"Alamosa County, CO",Colorado,CO,Single Family Residential," $120,000.00 "," $153,750.00 ", 12.00 , 4.00 , 9.00 , 74.00 , 6.20 , 236.00 ,95.82%,0.00%
12/1/2014,12/31/2014,"Barnwell County, SC",South Carolina,SC,Single Family Residential," $70,000.00 ",, 1.00 , 1.00 ,,,, 58.00 ,93.96%,0.00%
12/1/2014,12/31/2014,"Washington County, MO",Missouri,MO,Single Family Residential," $70,000.00 "," $89,450.00 ", 11.00 , 3.00 , 4.00 , 49.00 , 4.50 , 165.00 ,91.81%,9.09%
12/1/2014,12/31/2014,"Ray County, MO",Missouri,MO,Single Family Residential," $71,250.00 "," $69,900.00 ", 14.00 ,, 11.00 ,, 8.80 , 163.00 ,,
12/1/2014,12/31/2014,"Essex County, VA",Virginia,VA,Single Family Residential," $163,317.50 "," $99,925.00 ", 2.00 , 1.00 , 2.00 , 26.00 , 13.00 , 163.00 ,92.44%,0.00%
12/1/2014,12/31/2014,"Washington Parish, LA",Louisiana,LA,Single Family Residential," $54,000.00 "," $96,450.00 ", 16.00 , 3.00 , 16.00 , 138.00 , 8.60 , 196.00 ,91.03%,6.25%
12/1/2014,12/31/2014,"Lawrence County, AL",Alabama,AL,Single Family Residential," $111,000.00 "," $127,900.00 ", 16.00 , 6.00 , 6.00 , 54.00 , 3.40 , 144.00 ,93.09%,6.25%
12/1/2014,12/31/2014,"Cobb County, GA",Georgia,GA,Single Family Residential," $217,900.00 "," $189,000.00 ", 765.00 , 223.00 , 544.00 ," 3,003.00 ", 3.90 , 51.00 ,97.18%,15.82%
12/1/2014,12/31/2014,"Orangeburg County, SC",South Carolina,SC,Single Family Residential," $162,500.00 "," $55,000.00 ", 3.00 , 1.00 , 2.00 , 52.00 , 17.30 , 42.00 ,89.39%,0.00%
12/1/2014,12/31/2014,"Taylor County, TX",Texas,TX,Single Family Residential," $148,000.00 "," $129,450.00 ", 125.00 , 80.00 , 99.00 , 427.00 , 3.40 , 61.00 ,98.11%,17.60%
12/1/2014,12/31/2014,"Audubon County, IA",Iowa,IA,Single Family Residential," $67,500.00 "," $88,500.00 ", 2.00 ,, 1.00 , 15.00 , 7.50 , 710.00 ,75.82%,0.00%
12/1/2014,12/31/2014,"Elbert County, CO",Colorado,CO,Single Family Residential," $399,950.00 "," $389,000.00 ", 44.00 , 18.00 , 23.00 , 121.00 , 2.80 , 54.00 ,98.02%,18.18%
12/1/2014,12/31/2014,"Clay County, KY",Kentucky,KY,Single Family Residential," $48,750.00 "," $82,000.00 ", 2.00 , 1.00 , 2.00 , 17.00 , 8.50 , 91.00 ,87.16%,0.00%
12/1/2014,12/31/2014,"Seneca County, OH",Ohio,OH,Single Family Residential," $81,600.00 "," $56,200.00 ", 13.00 , 5.00 , 13.00 , 92.00 , 7.10 , 139.00 ,95.14%,7.69%
12/1/2014,12/31/2014,"Big Stone County, MN",Minnesota,MN,Single Family Residential," $70,000.00 ",, 3.00 , 3.00 ,, 25.00 , 8.30 , 387.00 ,71.82%,0.00%
12/1/2014,12/31/2014,"Polk County, IA",Iowa,IA,Single Family Residential," $155,000.00 "," $139,900.00 ", 481.00 , 243.00 , 345.00 ," 2,369.00 ", 4.90 , 105.00 ,97.22%,18.50%
12/1/2014,12/31/2014,"Lackawanna County, PA",Pennsylvania,PA,Single Family Residential," $127,200.00 ",, 85.00 ,,,,, 144.00 ,91.59%,5.88%
12/1/2014,12/31/2014,"Frederick County, MD",Maryland,MD,Single Family Residential," $315,000.00 "," $259,900.00 ", 167.00 , 102.00 , 153.00 , 756.00 , 4.50 , 66.00 ,98.03%,14.97%
12/1/2014,12/31/2014,"Benton County, OR",Oregon,OR,Single Family Residential," $243,895.00 "," $249,950.00 ", 81.00 , 37.00 , 46.00 , 233.00 , 2.90 , 104.00 ,97.43%,14.81%
12/1/2014,12/31/2014,"Hamilton County, OH",Ohio,OH,Single Family Residential," $123,000.00 "," $95,000.00 ", 641.00 , 383.00 , 465.00 ," 3,468.00 ", 5.40 , 103.00 ,94.32%,10.92%
12/1/2014,12/31/2014,"Benton County, MS",Mississippi,MS,Single Family Residential," $5,500.00 ",, 1.00 , 1.00 ,, 6.00 , 6.00 , 11.00 ,91.67%,0.00%
12/1/2014,12/31/2014,"Limestone County, AL",Alabama,AL,Single Family Residential," $164,900.00 "," $122,450.00 ", 97.00 , 26.00 , 55.00 , 329.00 , 3.40 , 137.00 ,96.85%,18.56%
12/1/2014,12/31/2014,"Power County, ID",Idaho,ID,Single Family Residential," $73,300.00 "," $137,900.00 ", 1.00 ,, 1.00 , 5.00 , 5.00 , 202.00 ,104.86%,100.00%
12/1/2014,12/31/2014,"Hampton County, SC",South Carolina,SC,Single Family Residential," $154,950.00 "," $69,900.00 ", 2.00 , 1.00 , 2.00 , 23.00 , 11.50 , 74.00 ,97.09%,0.00%
12/1/2014,12/31/2014,"St. Clair County, IL",Illinois,IL,Single Family Residential," $105,000.00 "," $97,000.00 ", 210.00 ,, 118.00 , 839.00 , 4.00 , 102.00 ,93.04%,8.10%
12/1/2014,12/31/2014,"Habersham County, GA",Georgia,GA,Single Family Residential," $132,500.00 "," $170,430.00 ", 29.00 , 16.00 , 23.00 , 206.00 , 7.10 , 86.00 ,97.65%,20.69%
12/1/2014,12/31/2014,"Decatur County, IN",Indiana,IN,Single Family Residential," $95,000.00 "," $119,450.00 ", 21.00 , 9.00 , 16.00 , 134.00 , 6.40 , 143.00 ,94.28%,9.52%
12/1/2014,12/31/2014,"Bradley County, TN",Tennessee,TN,Single Family Residential," $110,000.00 ",, 2.00 , 1.00 ,, 1.00 , 0.50 , 69.00 ,96.09%,50.00%
12/1/2014,12/31/2014,"Morgan County, WV",West Virginia,WV,Single Family Residential," $115,250.00 "," $102,500.00 ", 30.00 , 12.00 , 20.00 , 198.00 , 6.60 , 88.00 ,86.97%,6.67%
12/1/2014,12/31/2014,"Brazos County, TX",Texas,TX,Single Family Residential," $157,450.00 "," $145,000.00 ", 2.00 , 3.00 , 2.00 , 18.00 , 9.00 , 64.00 ,97.69%,0.00%
12/1/2014,12/31/2014,"Denver County, CO",Colorado,CO,Single Family Residential," $332,000.00 "," $295,000.00 ", 701.00 , 409.00 , 364.00 , 934.00 , 1.30 , 37.00 ,98.74%,25.39%
12/1/2014,12/31/2014,"Horry County, SC",South Carolina,SC,Single Family Residential," $189,950.00 "," $170,700.00 ", 472.00 , 137.00 , 438.00 ," 3,143.00 ", 6.70 , 146.00 ,97.21%,12.71%
12/1/2014,12/31/2014,"Cape Girardeau County, MO",Missouri,MO,Single Family Residential," $147,000.00 "," $159,900.00 ", 88.00 , 49.00 , 35.00 , 225.00 , 2.60 , 82.00 ,95.36%,3.41%
12/1/2014,12/31/2014,"Clinton County, IL",Illinois,IL,Single Family Residential," $130,450.00 "," $151,950.00 ", 18.00 ,, 9.00 , 106.00 , 5.90 , 126.00 ,93.50%,5.56%
12/1/2014,12/31/2014,"Nottoway County, VA",Virginia,VA,Single Family Residential," $185,000.00 ",, 4.00 , 1.00 ,, 19.00 , 4.80 , 175.00 ,98.27%,75.00%
12/1/2014,12/31/2014,"Rich County, UT",Utah,UT,Single Family Residential," $245,000.00 "," $389,900.00 ", 3.00 ,, 3.00 , 40.00 , 13.30 , 498.00 ,96.12%,33.33%
12/1/2014,12/31/2014,"Multnomah County, OR",Oregon,OR,Single Family Residential," $295,000.00 "," $298,000.00 ", 783.00 , 364.00 , 404.00 ," 1,274.00 ", 1.60 , 37.00 ,98.98%,30.91%
12/1/2014,12/31/2014,"Kittson County, MN",Minnesota,MN,Single Family Residential," $75,000.00 ",, 1.00 ,,, 3.00 , 3.00 , 95.00 ,102.88%,100.00%
12/1/2014,12/31/2014,"Goochland County, VA",Virginia,VA,Single Family Residential," $377,750.00 "," $284,950.00 ", 28.00 , 18.00 , 14.00 , 113.00 , 4.00 , 77.00 ,98.99%,28.57%
12/1/2014,12/31/2014,"Stephens County, GA",Georgia,GA,Single Family Residential," $85,000.00 "," $136,000.00 ", 10.00 , 4.00 , 16.00 , 147.00 , 14.70 , 151.00 ,88.45%,0.00%
12/1/2014,12/31/2014,"Logan County, OH",Ohio,OH,Single Family Residential," $112,500.00 "," $94,900.00 ", 35.00 , 15.00 , 30.00 , 308.00 , 8.80 , 138.00 ,95.82%,14.29%
12/1/2014,12/31/2014,"Knox County, KY",Kentucky,KY,Single Family Residential," $95,000.00 "," $119,000.00 ", 7.00 , 1.00 , 11.00 , 77.00 , 11.00 , 237.00 ,94.90%,0.00%
12/1/2014,12/31/2014,"Waupaca County, WI",Wisconsin,WI,Single Family Residential," $115,000.00 "," $89,900.00 ", 43.00 , 12.00 , 25.00 , 413.00 , 9.60 , 149.00 ,92.78%,2.33%
12/1/2014,12/31/2014,"Summit County, UT",Utah,UT,Single Family Residential," $704,000.00 "," $1,062,500.00 ", 53.00 , 17.00 , 57.00 , 459.00 , 8.70 , 136.00 ,96.54%,15.09%
12/1/2014,12/31/2014,"Aitkin County, MN",Minnesota,MN,Single Family Residential," $148,750.00 "," $117,450.00 ", 28.00 , 3.00 , 9.00 , 271.00 , 9.70 , 189.00 ,95.37%,7.14%
12/1/2014,12/31/2014,"Baker County, OR",Oregon,OR,Single Family Residential," $146,950.00 "," $89,000.00 ", 8.00 , 3.00 , 13.00 , 95.00 , 11.90 , 121.00 ,95.75%,0.00%
12/1/2014,12/31/2014,"Fannin County, GA",Georgia,GA,Single Family Residential," $179,000.00 "," $244,500.00 ", 53.00 , 14.00 , 46.00 , 303.00 , 5.70 , 157.00 ,94.57%,7.55%
12/1/2014,12/31/2014,"Hendricks County, IN",Indiana,IN,Single Family Residential," $160,000.00 "," $167,450.00 ", 183.00 , 141.00 , 136.00 , 682.00 , 3.70 , 78.00 ,97.23%,9.29%
12/1/2014,12/31/2014,"Whitfield County, GA",Georgia,GA,Single Family Residential," $27,594.50 ",, 2.00 , 2.00 ,, 16.00 , 8.00 , 68.00 ,92.25%,0.00%
12/1/2014,12/31/2014,"Indian River County, FL",Florida,FL,Single Family Residential," $175,000.00 "," $179,000.00 ", 239.00 , 111.00 , 236.00 ," 1,148.00 ", 4.80 , 108.00 ,94.75%,10.88%
12/1/2014,12/31/2014,"Shelby County, TN",Tennessee,TN,Single Family Residential," $143,950.00 "," $117,000.00 ", 740.00 , 361.00 , 703.00 ,, 4.80 , 55.00 ,96.24%,14.19%
12/1/2014,12/31/2014,"Rockingham County, NC",North Carolina,NC,Single Family Residential," $85,000.00 "," $81,400.00 ", 48.00 , 19.00 , 59.00 , 455.00 , 9.50 , 133.00 ,89.92%,8.33%
12/1/2014,12/31/2014,"Glenn County, CA",California,CA,Single Family Residential," $172,000.00 "," $204,000.00 ", 15.00 , 14.00 , 12.00 , 49.00 , 3.30 , 51.00 ,96.90%,6.67%
12/1/2014,12/31/2014,"Brown County, TX",Texas,TX,Single Family Residential," $84,800.00 "," $109,500.00 ", 21.00 , 10.00 , 28.00 , 263.00 , 12.50 , 132.00 ,90.97%,23.81%
12/1/2014,12/31/2014,"Dent County, MO",Missouri,MO,Single Family Residential," $63,500.00 "," $64,533.00 ", 3.00 , 3.00 , 10.00 , 82.00 , 27.30 , 45.00 ,90.01%,33.33%
12/1/2014,12/31/2014,"Saline County, NE",Nebraska,NE,Single Family Residential," $79,250.00 "," $94,900.00 ", 4.00 , 3.00 , 4.00 , 22.00 , 5.50 , 51.00 ,94.72%,0.00%
12/1/2014,12/31/2014,"Berks County, PA",Pennsylvania,PA,Single Family Residential," $160,000.00 "," $127,450.00 ", 266.00 , 104.00 , 190.00 ," 1,464.00 ", 5.50 , 77.00 ,96.23%,13.16%
12/1/2014,12/31/2014,"Seneca County, NY",New York,NY,Single Family Residential," $110,000.00 "," $139,000.00 ", 19.00 , 5.00 , 10.00 , 141.00 , 7.40 , 169.00 ,87.84%,10.53%
12/1/2014,12/31/2014,"Allegany County, NY",New York,NY,Single Family Residential," $54,250.00 "," $30,000.00 ", 24.00 , 8.00 , 17.00 , 158.00 , 6.60 , 143.00 ,88.74%,0.00%
12/1/2014,12/31/2014,"District of Columbia, DC",Columbia,DC,Single Family Residential," $715,000.00 "," $449,250.00 ", 94.00 , 70.00 , 65.00 , 236.00 , 2.50 , 31.00 ,99.57%,27.66%
12/1/2014,12/31/2014,"Dallas County, IA",Iowa,IA,Single Family Residential," $279,200.00 "," $237,450.00 ", 88.00 , 37.00 , 51.00 , 500.00 , 5.70 , 136.00 ,99.78%,32.95%
12/1/2014,12/31/2014,"Pearl River County, MS",Mississippi,MS,Single Family Residential," $156,000.00 "," $75,000.00 ", 1.00 ,, 3.00 , 22.00 , 22.00 , 258.00 ,92.86%,0.00%
12/1/2014,12/31/2014,"Clark County, WI",Wisconsin,WI,Single Family Residential," $86,000.00 "," $89,500.00 ", 19.00 , 2.00 , 21.00 , 181.00 , 9.50 , 351.00 ,93.14%,5.26%
12/1/2014,12/31/2014,"Lac qui Parle County, MN",Minnesota,MN,Single Family Residential," $41,000.00 "," $100,000.00 ", 3.00 ,, 1.00 , 23.00 , 7.70 , 580.00 ,88.45%,0.00%
12/1/2014,12/31/2014,"McMinn County, TN",Tennessee,TN,Single Family Residential," $143,332.00 "," $385,000.00 ", 1.00 ,, 1.00 , 2.00 , 2.00 ,,103.04%,100.00%
12/1/2014,12/31/2014,"Madera County, CA",California,CA,Single Family Residential," $195,000.00 "," $220,000.00 ", 122.00 , 71.00 , 106.00 , 540.00 , 4.40 , 60.00 ,98.80%,13.11%
12/1/2014,12/31/2014,"Mineral County, WV",West Virginia,WV,Single Family Residential," $119,500.00 "," $91,000.00 ", 18.00 , 4.00 , 12.00 , 170.00 , 9.40 , 98.00 ,92.70%,0.00%
12/1/2014,12/31/2014,"St. Clair County, AL",Alabama,AL,Single Family Residential," $155,750.00 "," $149,900.00 ", 90.00 , 41.00 , 70.00 , 341.00 , 3.80 , 111.00 ,97.75%,13.33%
12/1/2014,12/31/2014,"Bristol County, RI",Rhode Island,RI,Single Family Residential," $335,000.00 "," $250,000.00 ", 31.00 , 19.00 , 35.00 , 207.00 , 6.70 , 133.00 ,94.66%,0.00%
12/1/2014,12/31/2014,"Jones County, TX",Texas,TX,Single Family Residential," $130,000.00 "," $224,900.00 ", 3.00 ,, 4.00 , 44.00 , 14.70 , 133.00 ,94.04%,0.00%
12/1/2014,12/31/2014,"Palo Pinto County, TX",Texas,TX,Single Family Residential," $151,950.00 "," $162,500.00 ", 16.00 , 8.00 , 27.00 , 231.00 , 14.40 , 90.00 ,90.36%,12.50%
12/1/2014,12/31/2014,"Klickitat County, WA",Washington,WA,Single Family Residential," $256,000.00 "," $164,250.00 ", 12.00 , 4.00 , 6.00 , 69.00 , 5.80 , 68.00 ,96.73%,8.33%
12/1/2014,12/31/2014,"Houston County, GA",Georgia,GA,Single Family Residential," $150,486.00 "," $144,000.00 ", 55.00 , 13.00 , 63.00 , 411.00 , 7.50 , 142.00 ,93.60%,9.09%
12/1/2014,12/31/2014,"Hood River County, OR",Oregon,OR,Single Family Residential," $265,100.00 "," $320,000.00 ", 7.00 , 2.00 , 6.00 , 62.00 , 8.90 , 50.00 ,96.25%,28.57%
12/1/2014,12/31/2014,"Anderson County, SC",South Carolina,SC,Single Family Residential," $149,225.00 "," $140,000.00 ", 168.00 , 54.00 , 122.00 ," 1,105.00 ", 6.60 , 122.00 ,94.07%,6.55%
12/1/2014,12/31/2014,"Lumpkin County, GA",Georgia,GA,Single Family Residential," $189,150.00 "," $169,900.00 ", 25.00 , 11.00 , 22.00 , 179.00 , 7.20 , 118.00 ,95.55%,16.00%
12/1/2014,12/31/2014,"Oconto County, WI",Wisconsin,WI,Single Family Residential," $92,300.00 "," $109,900.00 ", 29.00 , 9.00 , 20.00 , 326.00 , 11.20 , 95.00 ,96.72%,17.24%
